customer_id,first_name,last_name,address,city,province,postal,email,phone1,phone2,company_name,web,company_id
1137,Leota,Fletchen,8880 Great Howard St #7750,Sefton,,L29 7WD,lfletchen@gmail.com,01358-446391,01414-780251,Rust Evader Corp,http://www.rustevadercorp.co.uk,593
1138,Leota,Ragel,99 5th Ave #33,Trion,,,leota.ragel@gmail.com,706-221-4243,706-616-5131,Mayar Silk Inc,http://www.mayarsilkinc.com,1325
1139,Lera,Hua,6638 S Webster St #491,Miramichi,NB,E1V 2N4,lhua@aol.com,506-556-4300,506-802-9529,York Services Landscpg Divsn,http://www.yorkserviceslandscpgdivsn.com,1663
1140,Leslee,Matsuno,1251 E Main St #990,Quebec,QC,G1H 1A6,leslee_matsuno@matsuno.org,418-460-5773,418-543-9015,Factory Mattress Outlet,http://www.factorymattressoutlet.com,1758
1141,Leslie,Threets,2 A Kelley Dr,Katonah,,,leslie@cox.net,914-861-9748,914-396-2615,C W D C Metal Fabricators,http://www.cwdcmetalfabricators.com,1457
1142,Letha,Akey,603 Pall Mall,Layton Ward,,FY3 8ND,letha_akey@akey.co.uk,01694-424205,01605-583419,Jeanettes Drapery & Upholstery,http://www.jeanettesdraperyupholstery.co.uk,628
1143,Lettie,Hessenthaler,76542 W Bijou St,Wurdiboluc,,,lettie_hessenthaler@hessenthaler.net.au,03-5855-5156,0454-956-810,"Sullivan, John M Esq",http://www.sullivanjohnmesq.com.au,234
1144,Lettie,Isenhower,70 W Main St,Beachwood,,,lettie_isenhower@yahoo.com,216-657-7668,216-733-8494,"Conte, Christopher A Esq",http://www.contechristopheraesq.com,1081
1145,Levi,Munis,2094 Ne 36th Ave,Worcester,,,levi.munis@gmail.com,508-456-4907,508-658-7802,Farrell & Johnson Office Equip,http://www.farrelljohnsonofficeequip.com,1394
1146,Lewis,Mellom,6 St Hilda St,Central Ward,,S1 1EQ,lewis@yahoo.com,01954-643657,01511-606180,Lasting Impressions,http://www.lastingimpressions.co.uk,900
1147,Lezlie,Craghead,749 W 18th St #45,Smithfield,,,lezlie.craghead@craghead.org,919-533-3762,919-885-2453,"Chang, Carolyn Esq",http://www.changcarolynesq.com,1149
1148,Ligia,Reiber,206 Main St #2804,Lansing,,,lreiber@cox.net,517-906-1108,517-747-7664,Floral Expressions,http://www.floralexpressions.com,1301
1149,Lili,Imondi,9 Herbert St,Blyth,,NE24 3DQ,lili_imondi@hotmail.com,01600-986258,01934-479439,Ide Haigney & Radio,http://www.idehaigneyradio.co.uk,904
1150,Lili,Paskin,20113 4th Ave E,Kearny,,,lili.paskin@cox.net,201-431-2989,201-478-8540,Morgan Custom Homes,http://www.morgancustomhomes.com,1481
1151,Lilli,Cureau,42 Hey Green Rd,Deepdale Ward,,PR1 6TL,lilli@yahoo.com,01752-399931,01363-139614,A 1 Plumbers Supply,http://www.aplumberssupply.co.uk,762
1152,Lilli,Scriven,33 State St,Abilene,,,lilli@aol.com,325-631-1560,325-667-7868,"Hunter, John J Esq",http://www.hunterjohnjesq.com,1311
1153,Lillian,Dominique,92417 Arbuckle Ct,Julia Creek,,,lillian@hotmail.com,07-3594-6592,0490-548-561,West Pac Environmental Inc,http://www.westpacenvironmentalinc.com.au,238
1154,Lina,Schwiebert,68538 N Bentz St #1451,Koorlong,,,lina@yahoo.com,03-3608-5660,0487-835-113,Chemex Labs Ltd,http://www.chemexlabsltd.com.au,403
1155,Lindsay,Yadao,7 Jolliffe St,Middlewich,,CW10 9GB,lindsay_yadao@yadao.co.uk,01947-566661,01481-295251,"Lutz, Christopher T Esq",http://www.lutzchristophertesq.co.uk,564
1156,Lindsey,Arnoldi,87 Via Contenta,West Kelowna,BC,V1Z 2J2,larnoldi@arnoldi.com,250-387-4636,250-720-2097,Western States Petroleum Inc,http://www.westernstatespetroleuminc.com,1759
1157,Lindsey,Dilello,52777 Leaders Heights Rd,Ontario,,,lindsey.dilello@hotmail.com,909-639-9887,909-589-1693,Biltmore Investors Bank,http://www.biltmoreinvestorsbank.com,1119
1158,Lindsey,Rathmann,5 Main St,Kongorong,,,lindsey_rathmann@rathmann.com.au,08-1269-1489,0499-741-651,Pakzad Advertising,http://www.pakzadadvertising.com.au,304
1159,Lindy,Vandermeer,4244 Lucas Creek Rd,Emu Park,,,lindy@vandermeer.com.au,07-9407-9202,0417-325-352,Southern National Bank S Car,http://www.southernnationalbankscar.com.au,166
1160,Linette,Summerfield,78 S Robson,Crows Nest,,,linette.summerfield@hotmail.com,07-7489-7577,0453-580-611,Mortenson Broadcasting Co,http://www.mortensonbroadcastingco.com.au,412
1161,Ling,Dibello,6 Monte Ave,Beelbi Creek,,,ling_dibello@yahoo.com,07-1330-6750,0444-175-406,Reese Press Inc,http://www.reesepressinc.com.au,190
1162,Linn,Paa,1 S Pine St,Memphis,,,linn_paa@paa.com,901-412-4381,901-573-9024,Valerie & Company,http://www.valeriecompany.com,1362
1163,Lino,Sutulovich,55 Margaret Rd,Heaton Ward,,BD9 4DA,lino.sutulovich@gmail.com,01316-590173,01980-890046,Sherpa Corp,http://www.sherpacorp.co.uk,654
1164,Linsey,Gedman,1529 Prince Rodgers Ave,Kennedy,,,lgedman@gedman.net.au,07-4785-3781,0433-965-131,Eagle Computer Services Inc,http://www.eaglecomputerservicesinc.com.au,26
1165,Linwood,Rosenlof,3 Pyramid St,Eccleston Ward,,WA10 3BW,linwood.rosenlof@yahoo.com,01546-942059,01244-769346,Exhibit Crafts Inc,http://www.exhibitcraftsinc.co.uk,598
1166,Linwood,Wessner,9634 South St,Saltwater River,,,linwood.wessner@hotmail.com,03-6053-2447,0487-913-509,Moorhead Associates Inc,http://www.moorheadassociatesinc.com.au,254
1167,Lisandra,Stueber,5 Bentinck St,Churchill Ward,,SW1V 3EW,lisandra_stueber@hotmail.com,01831-806301,01876-118051,Wstu 1450 Am Radio Station,http://www.wstuamradiostation.co.uk,894
1168,Lisbeth,Agney,1 El Camino Real #603,Hindmarsh,,,lisbeth.agney@agney.net.au,08-1184-4145,0449-675-754,Dynetics,http://www.dynetics.com.au,237
1169,Lisbeth,Creecy,484 Barry St,Shiney Row Ward,,DH4 7RG,lcreecy@gmail.com,01931-620849,01825-623398,"Gerstenfeld, Gerald F Esq",http://www.gerstenfeldgeraldfesq.co.uk,603
1170,Lisha,Centini,64 5th Ave #1153,Mc Lean,,,lisha@centini.org,703-235-3937,703-475-7568,Industrial Paper Shredders Inc,http://www.industrialpapershreddersinc.com,1095
1171,Lizbeth,Kohl,35433 Blake St #588,Gardena,,,lizbeth@yahoo.com,310-699-1222,310-955-5788,E T Balancing Co Inc,http://www.etbalancingcoinc.com,1386
1172,Lizette,Stem,501 N 19th Ave,Cherry Hill,,,lizette.stem@aol.com,856-487-5412,856-702-3676,Edward S Katz,http://www.edwardskatz.com,1154
1173,Loise,Dedaj,1062 Rd,Saskatoon,SK,S7K 5J3,loise@aol.com,306-964-9291,306-310-4288,Magnotta Construction Co Inc,http://www.magnottaconstructioncoinc.com,1760
1174,Lon,Tibbles,78 Eastway Dr,Mississauga,ON,L5E 1B7,lon.tibbles@cox.net,905-233-1845,905-290-1867,May W L Co Inc,http://www.maywlcoinc.com,1761
1175,Long,Shintaku,8 W 41st Ave,Blainville,QC,J7C 2R9,long.shintaku@shintaku.org,450-771-5010,450-679-3521,Georgetown Agency,http://www.georgetownagency.com,1762
1176,Lonna,Diestel,1482 College Ave,Fayetteville,,,lonna_diestel@gmail.com,910-922-3672,910-200-7912,"Dimmock, Thomas J Esq",http://www.dimmockthomasjesq.com,1448
1177,Lonny,Weglarz,51120 State Route 18,Salt Lake City,,,lonny_weglarz@gmail.com,801-293-9853,801-892-8781,History Division Of State,http://www.historydivisionofstate.com,1447
1178,Lore,Brothers,70086 Division St #3,Kallista,,,lore@hotmail.com,03-8780-3473,0449-337-116,American General Finance,http://www.americangeneralfinance.com.au,287
1179,Lorean,Martabano,85092 Southern Blvd,San Antonio,,,lorean.martabano@hotmail.com,210-856-4979,210-634-2447,"Hiram, Hogg P Esq",http://www.hiramhoggpesq.com,1319
1180,Lorean,Sammon,58 Executive Dr,Regina,SK,S4S 3Y3,lorean@yahoo.com,306-854-5060,306-553-6554,Arizona Store Equipment,http://www.arizonastoreequipment.com,1763
1181,Loreen,Griepentrog,6 Monard Dr,Orleans,ON,K1C 2E5,loreen_griepentrog@aol.com,613-684-4467,613-959-2224,A J Cohen Distributor Inc,http://www.ajcohendistributorinc.com,1764
1182,Loren,Asar,6 Ridgewood Center Dr,Old Forge,,,loren.asar@aol.com,570-648-3035,570-569-2356,Olsen Payne & Company,http://www.olsenpaynecompany.com,1482
1183,Lorenza,Schoenleber,562 Nw Cornell Rd,Humpty Doo,,,lorenza.schoenleber@schoenleber.com.au,08-8081-7779,0445-830-408,Mail Boxes Etc,http://www.mailboxesetc.com.au,170
1184,Loreta,Timenez,47857 Coney Island Ave,Clinton,,,loreta.timenez@hotmail.com,301-696-6420,301-392-6698,"Kaminski, Katherine Andritsaki",http://www.kaminskikatherineandritsaki.com,1304
1185,Lorita,Roches,32 E Poythress St,Westminster,,,lorita_roches@roches.net.au,08-2358-3115,0436-530-773,Village Meadows,http://www.villagemeadows.com.au,221
1186,Lorriane,Naddeo,7 Airway Cir,Duncan,BC,V9L 2T9,lorriane.naddeo@naddeo.org,250-544-1482,250-738-4408,American Space Planners Inc,http://www.americanspaceplannersinc.com,1765
1187,Lorrie,Nestle,39 S 7th St,Tullahoma,,,lnestle@hotmail.com,931-875-6644,931-303-6041,Ballard Spahr Andrews,http://www.ballardspahrandrews.com,1048
1188,Lorrine,Worlds,8 Fair Lawn Ave,Tampa,,,lorrine.worlds@worlds.com,813-769-2939,813-863-6467,"Longo, Nicholas J Esq",http://www.longonicholasjesq.com,1241
1189,Lottie,Hegdahl,45 W 21st St,Unionville,ON,L3R 2H1,lottie_hegdahl@aol.com,905-638-1034,905-780-4717,Management Protection Services,http://www.managementprotectionservices.com,1766
1190,Lou,Kriner,39 Broad St,Seaforth,,,lou.kriner@hotmail.com,02-7328-3350,0496-387-592,"Joondeph, Jerome J Esq",http://www.joondephjeromejesq.com.au,62
1191,Louann,Smethers,3055 Creswick St,Newbold and Brownsover Ward,,CV21 1LN,louann@gmail.com,01670-234959,01488-872531,Lba Savings Bank,http://www.lbasavingsbank.co.uk,563
1192,Louann,Susmilch,6 Lafayette St #3034,Wyandra,,,louann_susmilch@yahoo.com,07-5035-4889,0489-594-290,M Sorkin Sanford Associates,http://www.msorkinsanfordassociates.com.au,126
1193,Louis,Brueck,73 12th St,Larrakeyah,,,louis.brueck@brueck.net.au,08-5228-3628,0471-229-188,Sassy Lassie Dolls,http://www.sassylassiedolls.com.au,386
1194,Louis,Zarling,6 E Kingsbridge Rd,Stoneham-Et-Tewkesbury,QC,G3C 2A8,louis@zarling.com,418-568-3216,418-396-2430,Dealers Mfg Co,http://www.dealersmfgco.com,1767
1195,Louisa,Cronauer,524 Louisiana Ave Nw,San Leandro,,,louisa@cronauer.com,510-828-7047,510-472-7758,Pacific Grove Museum Ntrl Hist,http://www.pacificgrovemuseumntrlhist.com,1098
1196,Lourdes,Bauswell,9547 Belmont Rd #21,Belleville,ON,K8P 1B3,lourdes_bauswell@aol.com,613-903-7043,613-638-6682,Oklahoma Neon Inc,http://www.oklahomaneoninc.com,1768
1197,Louvenia,Abney,6 Friendship Dr #5055,Prince Albert,SK,S6V 6A4,louvenia_abney@hotmail.com,306-256-9309,306-636-7201,L M Mccown & Son Co,http://www.lmmccownsonco.com,1769
1198,Louvenia,Beech,598 43rd St,Beverly Hills,,,louvenia.beech@beech.com,310-820-2117,310-652-2379,John Ortiz Nts Therapy Center,http://www.johnortizntstherapycenter.com,1351
1199,Louvenia,Kincannon,87 Eldon Place,Read,,BB12 7RY,lkincannon@kincannon.co.uk,01315-409372,01600-973642,"Fineshriber, Marilyn Esq",http://www.fineshribermarilynesq.co.uk,771
1200,Lovetta,Study,1 Jervis St,High Barnet Ward,,EN5 4LH,lovetta@study.co.uk,01593-438141,01424-249976,Borton Petrini & Conron,http://www.bortonpetriniconron.co.uk,938
1201,Luann,Michon,5 Goddard Rd,Montreal,QC,H2S 2G9,luann@cox.net,514-578-7262,514-640-1941,Macnaughton Einson Graphics,http://www.macnaughtoneinsongraphics.com,1770
1202,Lucia,Flipp,196 Touhy Ave,Scarborough,ON,M1E 3L6,lucia@aol.com,416-870-8070,416-938-6909,Days Inn,http://www.daysinn.com,1771
1203,Lucille,Hubbell,8 General Dr,Nanaimo,BC,V9R 4Z4,lhubbell@yahoo.com,250-904-7361,250-296-3277,E Z Tel Dirctry Brkrs & Banks,http://www.ezteldirctrybrkrsbanks.com,1772
1204,Lucina,Lary,8597 W National Ave,Cocoa,,,lucina_lary@cox.net,321-749-4981,321-632-4668,"Matricciani, Albert J Jr",http://www.matriccianialbertjjr.com,1125
1205,Lucy,Treston,57254 Brickell Ave #372,Worcester,,,lucy@cox.net,508-769-5250,508-502-5634,Franz Inc,http://www.franzinc.com,1291
1206,Ludivina,Calamarino,1456 Hill Rd,Croydon,,,lcalamarino@yahoo.com,07-5378-4498,0482-267-844,Components & Equipment Co,http://www.componentsequipmentco.com.au,136
1207,Luis,Ear,2 Birchfield Rd,Whittington,,SY11 4PH,luis@hotmail.com,01462-648669,01405-648623,Wa Inst For Plcy Studies,http://www.wainstforplcystudies.co.uk,532
1208,Luis,Metzner,8868 S Arroyo Pkwy #996,Trois-Rivieres,QC,G8V 2J6,lmetzner@metzner.org,819-860-8913,819-747-5807,Hyman And Lippitt,http://www.hymanandlippitt.com,1773
1209,Luis,Yerry,72984 W 1st St,Summerhill,,,luis@hotmail.com,03-4492-4927,0490-571-461,On Your Feet,http://www.onyourfeet.com.au,374
1210,Luisa,Devereux,3 North View #35,Burmantofts and Richmond Hill ,,LS9 7JH,ldevereux@gmail.com,01607-269930,01334-807355,Cash 4 Checks,http://www.cashchecks.co.uk,546
1211,Luisa,Harnish,82 Westminster Blvd,Vancouver,BC,V5X 2B5,lharnish@harnish.com,604-399-1449,604-967-7334,Level Export Sales Corp,http://www.levelexportsalescorp.com,1774
1212,Luisa,Jurney,25 Se 176th Pl,Cambridge,,,ljurney@hotmail.com,617-365-2134,617-544-2541,Forest Fire Laboratory,http://www.forestfirelaboratory.com,1428
1213,Luke,Crete,4 Peach St #5112,Halstead,,TN14 7EF,luke.crete@crete.co.uk,01375-820236,01268-175772,M D & W Railway,http://www.mdwrailway.co.uk,645
1214,Lura,Manzella,929 Augustine St,Staple Hill Ward,,BS16 4LL,lura@hotmail.com,01907-538509,01340-713951,Bizerba Usa Inc,http://www.bizerbausainc.co.uk,507
1215,Luther,Alsman,227 Albert Terrace,Belvedere Ward,,DA17 6EF,luther@gmail.com,01536-639256,01494-500403,Crossroads Travel Service Inc,http://www.crossroadstravelserviceinc.co.uk,619
1216,Luz,Broccoli,4 S Main St #285,Glenmoral,,,luz_broccoli@hotmail.com,07-2679-1774,0416-525-908,"Wynn, Mary Ellen Esq",http://www.wynnmaryellenesq.com.au,46
1217,Lyda,Cronholm,916 Strand St #4753,Leek,,ST13 5AW,lyda.cronholm@cronholm.co.uk,01672-538356,01347-674237,Print Shop,http://www.printshop.co.uk,893
1218,Lyla,Fucillo,7979 33  191,North River,NS,B6L 6N1,lyla_fucillo@cox.net,902-844-1174,902-727-6846,Hambro Forest Products Inc,http://www.hambroforestproductsinc.com,1775
1219,Lynda,Lazzaro,20214 W Main St,Macks Creek,,,lynda.lazzaro@gmail.com,03-4933-4205,0472-315-303,Funding Equity Corp,http://www.fundingequitycorp.com.au,56
1220,Lyndia,Moonshower,43 Williamson St #7995,Meads Ward,,BN20 7HB,lyndia_moonshower@moonshower.co.uk,01469-300335,01789-132579,Bomarko Inc,http://www.bomarkoinc.co.uk,553
1221,Lynelle,Auber,32820 Corkwood Rd,Newark,,,lynelle_auber@gmail.com,973-860-8610,973-605-6492,United Cerebral Palsy Of Ne Pa,http://www.unitedcerebralpalsyofnepa.com,1414
1222,Lynelle,Koury,7696 Carey Ave,Digby,,,lynelle.koury@koury.net.au,03-5213-8219,0462-987-152,Jean Barbara Ltd,http://www.jeanbarbaraltd.com.au,305
1223,Lynette,Beaureguard,630 E Plano Pky,Tarawera,,,lynette.beaureguard@hotmail.com,07-6679-3722,0417-544-301,"Young, Craig C Md",http://www.youngcraigcmd.com.au,355
1224,Lynna,Breheny,1 James St #4,St. Andrews Ward,,KY16 9EE,lynna@yahoo.com,01914-909214,01868-440687,Wky Am 930 Stereo,http://www.wkyamstereo.co.uk,781
1225,Lynsey,Sport,7 Mccrea St,Chilliwack,BC,V2P 6L6,lynsey.sport@aol.com,604-525-6939,604-485-8495,"Ross, Donald J Esq",http://www.rossdonaldjesq.com,1776
1226,Ma,Layous,78112 Morris Ave,North Haven,,,mlayous@hotmail.com,203-721-3388,203-564-1543,Development Authority,http://www.developmentauthority.com,1272
1227,Mabel,Elmquist,8570 E 8th St,Winnipeg,MB,R2K 0Y2,mabel_elmquist@elmquist.com,204-285-3978,204-272-6023,Tarkett Inc,http://www.tarkettinc.com,1777
1228,Mabel,Fower,709 W Waters Ave,Chicoutimi,QC,G7H 3T5,mabel_fower@fower.com,418-339-7473,418-795-6863,"Swartz, John L Esq",http://www.swartzjohnlesq.com,1778
1229,Mabelle,Ramero,15258 W Charleston Blvd,Aroona,,,mabelle.ramero@ramero.net.au,07-8857-6463,0427-579-588,"Mchale, Joseph G Esq",http://www.mchalejosephgesq.com.au,252
1230,Mable,Goerke,7 Woodbridge Ave,Toronto,ON,M6P 2V5,mable_goerke@cox.net,416-867-5879,416-871-4317,Detroit Newspapers,http://www.detroitnewspapers.com,1779
1231,Macy,Massay,6 N Water St,Dauphin,MB,R7N 2C7,macy@hotmail.com,204-656-8450,204-825-5825,C H Fenstermaker & Assocs Inc,http://www.chfenstermakerassocsinc.com,1780
1232,Madalyn,Dubberly,1 Lower Burlington St,Northfleet South Ward,,DA11 8RN,madalyn.dubberly@gmail.com,01974-720949,01910-745476,L & M Industrial Chemicals Inc,http://www.lmindustrialchemicalsinc.co.uk,705
1233,Maddie,Foulds,56 N Wood Ave #25,Montreal,QC,H2M 1W9,maddie@hotmail.com,514-874-9519,514-545-7912,Sinclair Machine Products Inc,http://www.sinclairmachineproductsinc.com.au,488
1234,Madelyn,Maestri,60 S 4th St,Rouse Hill,,,madelyn.maestri@yahoo.com,02-2129-8131,0413-115-438,Mervis Steel Co,http://www.mervissteelco.com.au,125
1235,Madonna,Landman,283 Andover St,Castlegar,BC,V1N 3P7,madonna.landman@landman.com,250-307-7698,250-281-5616,"Brown, Glenn Esq",http://www.brownglennesq.com,1781
1236,Magda,Lindbeck,6 Kings St #4790,Emerald Beach,,,magda_lindbeck@yahoo.com,02-3713-3646,0451-383-562,Thomas Torto Constr Corp,http://www.thomastortoconstrcorp.com.au,431
1237,Magdalene,Cocherell,510 Belvidere Rd,Patching Hall Ward,,CM1 4BY,magdalene_cocherell@yahoo.com,01546-162965,01420-141828,Southern Interiors Inc,http://www.southerninteriorsinc.co.uk,890
1238,Magnolia,Overbough,65484 Bainbridge Rd,Penrith,,,moverbough@overbough.com.au,02-7947-2980,0488-624-111,Marin Sun Printing,http://www.marinsunprinting.com.au,428
1239,Maia,Shadd,8 Bigham Rd,Deal,,CT14 9QJ,maia_shadd@gmail.com,01950-708083,01295-412046,Pigeon Falls State Bank,http://www.pigeonfallsstatebank.co.uk,710
1240,Maile,Linahan,9 Plainsboro Rd #598,Greensboro,,,mlinahan@yahoo.com,336-670-2640,336-364-6037,Thompson Steel Company Inc,http://www.thompsonsteelcompanyinc.com,1359
1241,Maira,Karas,9 Cropper St,Northgate Ward,,RH10 1YJ,maira.karas@yahoo.com,01582-839217,01927-384903,"Blanton, Mary R Attorney",http://www.blantonmaryrattorney.co.uk,624
1242,Major,Studwell,5 Buford Hwy Ne #3,Allora,,,major@gmail.com,07-1377-6898,0426-784-480,Wood Sign & Banner Co,http://www.woodsignbannerco.com.au,491
1243,Makeda,Nosis,956 Sierra Ave,Toronto,ON,M5K 1A1,makeda.nosis@yahoo.com,416-827-4082,416-523-2691,Lloyds Screenprinting,http://www.lloydsscreenprinting.com,1782
1244,Malcolm,Gohlke,53247 Montgomery St #36,Southtown,,,malcolm@yahoo.com,07-9826-3950,0450-887-422,Imagelink,http://www.imagelink.com.au,186
1245,Malcolm,Tromblay,747 Leonis Blvd,Annandale,,,malcolm_tromblay@cox.net,703-221-5602,703-874-4248,Versatile Sash & Woodwork,http://www.versatilesashwoodwork.com,1465
1246,Malcom,Fleckles,8764 Nickleby St #877,Govan Ward,,G51 1BQ,malcom.fleckles@gmail.com,01478-110943,01937-120539,L Winik & Associates Inc,http://www.lwinikassociatesinc.co.uk,591
1247,Malcom,Leja,56232 Hohman Ave,Officer,,,malcom@leja.com.au,03-2477-9133,0412-417-394,"Johnsen, Robert U Esq",http://www.johnsenrobertuesq.com.au,218
1248,Malcom,Vereen,548 Midland Ave,Windsor,ON,N8T 1V1,malcom.vereen@yahoo.com,519-334-1058,519-795-5709,Weso Radio Station,http://www.wesoradiostation.com,1783
1249,Malika,Hanton,1175 Greig St,St. Marys Ward,,M25 0ZN,malika@gmail.com,01532-497454,01705-208145,Association Of Art Museum Dir,http://www.associationofartmuseumdir.co.uk,565
1250,Malinda,Hochard,55 Riverside Ave,Indianapolis,,,malinda.hochard@yahoo.com,317-722-5066,317-472-2412,Logan Memorial Hospital,http://www.loganmemorialhospital.com,1093
1251,Malissa,Talty,3 Bush St,Saint John,NB,E2M 2N5,malissa@talty.org,506-724-2777,506-251-4329,"Stafford, William P Ii",http://www.staffordwilliampii.com,1784
1252,Mammie,Cisney,14 E 30th St,Montreal,QC,H1E 1R4,mammie@cox.net,514-205-4258,514-841-9635,"Arellano, Cecilia S Md",http://www.arellanoceciliasmd.com,1785
1253,Mammie,Dormanen,2577 Toxteth St #5,Overton Ward,,BB6 7UN,mammie_dormanen@hotmail.com,01527-579687,01439-184366,Matt Parrott & Sons Co,http://www.mattparrottsonsco.co.uk,585
1254,Man,Homer,7 Canton St,Mildmay Ward,,N1 4RF,man.homer@gmail.com,01590-219449,01855-550515,Applied Robotic Tech Inc,http://www.appliedrobotictechinc.co.uk,920
1255,Marcelle,Staie,76 N Harlem Ave,Stoney Creek,ON,L8E 4S4,marcelle_staie@aol.com,905-817-1934,905-209-2680,"Butler, Frank B Esq",http://www.butlerfrankbesq.com.au,29
1256,Marci,Aveline,58 State St #998,Boya,,,marci.aveline@hotmail.com,08-3342-3889,0447-443-927,"Richards, Don R Esq",http://www.richardsdonresq.com.au,179
1257,Marcos,Seniff,228 S Tyler St,Emerald,,,marcos_seniff@gmail.com,03-6340-5010,0464-786-310,Arizona Equipment Trnsprt Inc,http://www.arizonaequipmenttrnsprtinc.com.au,332
1258,Marg,Grasmick,7457 Cowl St #70,Bargate Ward,,SO14 3TY,marg@hotmail.com,01865-582516,01362-620532,Wrangle Hill Auto Auct & Slvg,http://www.wranglehillautoauctslvg.co.uk,505
1259,Margarett,Bairo,3 August Rd,Maybury and Sheerwater Ward,,GU21 5QL,margarett@gmail.com,01670-813697,01903-424890,"Reid, Carleton B Esq",http://www.reidcarletonbesq.co.uk,560
1260,Margarita,Orloski,78 Pine Grove,Stannington Ward,,S6 5HE,margarita_orloski@yahoo.com,01215-422453,01958-497953,1893 Shops,http://www.shops.co.uk,941
1261,Margart,Meisel,868 State St #38,Cincinnati,,,margart_meisel@yahoo.com,513-617-2362,513-747-9603,"Yeates, Arthur L Aia",http://www.yeatesarthurlaia.com,1346
1262,Marge,Limmel,189 Village Park Rd,Crestview,,,marge@gmail.com,850-430-1663,850-330-8079,"Bjork, Robert D Jr",http://www.bjorkrobertdjr.com,1202
1263,Margery,Rohrs,40 Peters Lane,Long Preston,,BD23 4NF,margery@hotmail.com,01634-340524,01933-273913,C G Mccullough Insurance Agcy,http://www.cgmcculloughinsuranceagcy.co.uk,853
1264,Marget,Gunst,2732 Bostock St #1,St. Enoder,,TR9 6NJ,mgunst@yahoo.com,01693-310794,01512-975244,"Frankel, Stephen",http://www.frankelstephen.co.uk,541
1265,Margo,Rand,344 Lyndon St,Concord,ON,L4K 1J7,margo@rand.org,905-781-3868,905-855-2524,Muscle Bound Bindery,http://www.muscleboundbindery.com,1786
